trip_id,"arrival_time","departure_time",stop_id,stop_sequence,"stop_headsign",pickup_type
295400280,"22:11:00","22:11:00",118,10,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400280,"22:20:00","22:20:00",96,11,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400280,"22:26:00","22:26:00",119,12,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400280,"22:50:00","22:50:00",122,13,"Riverside-Downtown",0
295400280,"23:15:00","23:15:00",120,14,"Riverside-Downtown",0
295400761,"23:30:00","23:30:00",131,1,"San Bernardino",0
295400761,"23:40:00","23:40:00",87,2,"San Bernardino",0
295400761,"23:50:00","23:50:00",95,3,"San Bernardino",0
295400761,"23:58:00","23:58:00",83,4,"San Bernardino",0
295400761,"24:05:00","24:05:00",92,5,"San Bernardino",0
295400761,"24:16:00","24:16:00",116,6,"San Bernardino",0
295400761,"24:20:00","24:20:00",90,7,"San Bernardino",0
295400761,"24:24:00","24:24:00",104,8,"San Bernardino",0
295400761,"24:29:00","24:29:00",132,9,"San Bernardino",0
295400761,"24:36:00","24:36:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400761,"24:45:00","24:45:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400761,"24:51:00","24:51:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400761,"25:05:00","25:05:00",122,13,"San Bernardino",0
295600262,"09:00:00","09:00:00",131,1,"San Bernardino",0
295600262,"09:10:00","09:10:00",87,2,"San Bernardino",0
295600262,"09:20:00","09:20:00",95,3,"San Bernardino",0
295600262,"09:30:00","09:30:00",83,4,"San Bernardino",0
295600262,"09:38:00","09:38:00",92,5,"San Bernardino",0
295600262,"09:50:00","09:50:00",116,6,"San Bernardino",0
295600262,"09:54:00","09:54:00",90,7,"San Bernardino",0
295600262,"09:58:00","09:58:00",104,8,"San Bernardino",0
295600262,"10:03:00","10:03:00",132,9,"San Bernardino",0
295600262,"10:14:00","10:14:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600262,"10:23:00","10:23:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600262,"10:29:00","10:29:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600262,"10:45:00","10:45:00",122,13,"San Bernardino",0
295600264,"10:10:00","10:10:00",131,1,"San Bernardino",0
295600264,"10:21:00","10:21:00",87,2,"San Bernardino",0
295600264,"10:31:00","10:31:00",95,3,"San Bernardino",0
295600264,"10:40:00","10:40:00",83,4,"San Bernardino",0
295600264,"10:48:00","10:48:00",92,5,"San Bernardino",0
295600264,"10:59:00","10:59:00",116,6,"San Bernardino",0
295600264,"11:03:00","11:03:00",90,7,"San Bernardino",0
295600264,"11:07:00","11:07:00",104,8,"San Bernardino",0
295600264,"11:12:00","11:12:00",132,9,"San Bernardino",0
295600264,"11:19:00","11:19:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600264,"11:28:00","11:28:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600264,"11:40:00","11:40:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600264,"11:52:00","11:52:00",122,13,"San Bernardino",0
295600268,"12:10:00","12:10:00",131,1,"San Bernardino",0
295600268,"12:21:00","12:21:00",87,2,"San Bernardino",0
295600268,"12:32:00","12:32:00",95,3,"San Bernardino",0
295600268,"12:42:00","12:42:00",83,4,"San Bernardino",0
295600268,"12:50:00","12:50:00",92,5,"San Bernardino",0
295600268,"13:02:00","13:02:00",116,6,"San Bernardino",0
295600268,"13:06:00","13:06:00",90,7,"San Bernardino",0
295600268,"13:10:00","13:10:00",104,8,"San Bernardino",0
295600268,"13:15:00","13:15:00",132,9,"San Bernardino",0
295600268,"13:26:00","13:26:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600268,"13:35:00","13:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600268,"13:41:00","13:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600268,"14:00:00","14:00:00",122,13,"San Bernardino",0
295600270,"13:45:00","13:45:00",131,1,"Riverside-Downtown",0
295600270,"13:56:00","13:56:00",87,2,"Riverside-Downtown",0
295600270,"14:07:00","14:07:00",95,3,"Riverside-Downtown",0
295600270,"14:17:00","14:17:00",83,4,"Riverside-Downtown",0
295600270,"14:25:00","14:25:00",92,5,"Riverside-Downtown",0
295600270,"14:36:00","14:36:00",116,6,"Riverside-Downtown",0
295600270,"14:40:00","14:40:00",90,7,"Riverside-Downtown",0
295600270,"14:44:00","14:44:00",104,8,"Riverside-Downtown",0
295600270,"14:50:00","14:50:00",132,9,"Riverside-Downtown",0
295600270,"14:58:00","14:58:00",118,10,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600270,"15:07:00","15:07:00",96,11,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600270,"15:13:00","15:13:00",119,12,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600270,"15:40:00","15:40:00",122,13,"Riverside-Downtown",0
295600270,"16:05:00","16:05:00",120,14,"Riverside-Downtown",0
295600272,"16:00:00","16:00:00",131,1,"San Bernardino",0
295600272,"16:11:00","16:11:00",87,2,"San Bernardino",0
295600272,"16:21:00","16:21:00",95,3,"San Bernardino",0
295600272,"16:29:00","16:29:00",83,4,"San Bernardino",0
295600272,"16:38:00","16:38:00",92,5,"San Bernardino",0
295600272,"16:49:00","16:49:00",116,6,"San Bernardino",0
295600272,"16:54:00","16:54:00",90,7,"San Bernardino",0
295600272,"16:58:00","16:58:00",104,8,"San Bernardino",0
295600272,"17:04:00","17:04:00",132,9,"San Bernardino",0
295600272,"17:15:00","17:15:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600272,"17:24:00","17:24:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600272,"17:30:00","17:30:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600272,"17:45:00","17:45:00",122,13,"San Bernardino",0
295600302,"17:35:00","17:35:00",131,1,"San Bernardino",0
295600302,"17:46:00","17:46:00",87,2,"San Bernardino",0
295600302,"17:57:00","17:57:00",95,3,"San Bernardino",0
295600302,"18:07:00","18:07:00",83,4,"San Bernardino",0
295600302,"18:15:00","18:15:00",92,5,"San Bernardino",0
295600302,"18:27:00","18:27:00",116,6,"San Bernardino",0
295600302,"18:31:00","18:31:00",90,7,"San Bernardino",0
295600302,"18:35:00","18:35:00",104,8,"San Bernardino",0
295600302,"18:40:00","18:40:00",132,9,"San Bernardino",0
295600302,"18:51:00","18:51:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600302,"19:00:00","19:00:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600302,"19:06:00","19:06:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600302,"19:22:00","19:22:00",122,13,"San Bernardino",0
295600280,"21:00:00","21:00:00",131,1,"Riverside-Downtown",0
295600280,"21:10:00","21:10:00",87,2,"Riverside-Downtown",0
295600280,"21:21:00","21:21:00",95,3,"Riverside-Downtown",0
295600280,"21:31:00","21:31:00",83,4,"Riverside-Downtown",0
295600280,"21:39:00","21:39:00",92,5,"Riverside-Downtown",0
295600280,"21:50:00","21:50:00",116,6,"Riverside-Downtown",0
295600280,"21:54:00","21:54:00",90,7,"Riverside-Downtown",0
295600280,"21:58:00","21:58:00",104,8,"Riverside-Downtown",0
295600280,"22:04:00","22:04:00",132,9,"Riverside-Downtown",0
295600280,"22:11:00","22:11:00",118,10,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600280,"22:20:00","22:20:00",96,11,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600280,"22:26:00","22:26:00",119,12,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295600280,"22:50:00","22:50:00",122,13,"Riverside-Downtown",0
295600280,"23:15:00","23:15:00",120,14,"Riverside-Downtown",0
295800461,"13:15:00","13:15:00",131,1,"Riverside-Downtown",0
295800461,"13:32:00","13:32:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800461,"13:50:00","13:50:00",99,3,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800461,"13:59:00","13:59:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800461,"14:11:00","14:11:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800461,"14:23:00","14:23:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800461,"14:43:00","14:43:00",120,7,"Riverside-Downtown",0
295800462,"16:15:00","16:15:00",131,1,"Riverside-Downtown",0
295800462,"16:32:00","16:32:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800462,"16:50:00","16:50:00",99,3,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800462,"16:59:00","16:59:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800462,"17:12:00","17:12:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800462,"17:24:00","17:24:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800462,"17:42:00","17:42:00",120,7,"Riverside-Downtown",0
295800463,"16:55:00","16:55:00",131,1,"Riverside-Downtown",0
295800463,"17:12:00","17:12:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800463,"17:30:00","17:30:00",99,3,"Riverside-Downtown",0
295800463,"17:39:00","17:39:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800463,"17:51:00","17:51:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800463,"18:03:00","18:03:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800463,"18:22:00","18:22:00",120,7,"Riverside-Downtown",0
295800464,"17:32:00","17:32:00",131,1,"Riverside-Downtown",0
295800464,"17:49:00","17:49:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800464,"18:07:00","18:07:00",99,3,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800464,"18:16:00","18:16:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800464,"18:28:00","18:28:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800464,"18:40:00","18:40:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800464,"19:00:00","19:00:00",120,7,"Riverside-Downtown",0
295800465,"18:05:00","18:05:00",131,1,"Riverside-Downtown",0
295800465,"18:22:00","18:22:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800465,"18:40:00","18:40:00",99,3,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800465,"18:49:00","18:49:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800465,"19:01:00","19:01:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800465,"19:13:00","19:13:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800465,"19:30:00","19:30:00",120,7,"Riverside-Downtown",0
295800466,"18:35:00","18:35:00",131,1,"Riverside-Downtown",0
295800466,"18:52:00","18:52:00",105,2,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800466,"19:10:00","19:10:00",99,3,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800466,"19:19:00","19:19:00",93,4,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800466,"19:31:00","19:31:00",94,5,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800466,"19:43:00","19:43:00",115,6,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295800466,"20:02:00","20:02:00",120,7,"Riverside-Downtown",0
295900043,"05:27:00","05:27:00",120,2,"L. A. Union Station",0
295900043,"05:37:00","05:37:00",121,3,"L. A. Union Station",0
295900043,"05:45:00","05:45:00",108,4,"L. A. Union Station",0
295900043,"05:51:00","05:51:00",135,5,"L. A. Union Station",0
295900043,"06:16:00","06:16:00",97,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900043,"06:23:00","06:23:00",84,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900043,"06:31:00","06:31:00",110,11,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900043,"07:05:00","07:05:00",131,13,"L. A. Union Station",0
295900046,"06:29:00","06:29:00",120,2,"L. A. Union Station",0
295900046,"06:39:00","06:39:00",121,3,"L. A. Union Station",0
295900046,"06:47:00","06:47:00",108,4,"L. A. Union Station",0
295900046,"06:53:00","06:53:00",135,5,"L. A. Union Station",0
295900046,"07:18:00","07:18:00",97,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900046,"07:25:00","07:25:00",84,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900046,"07:33:00","07:33:00",110,11,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900046,"08:07:00","08:07:00",131,13,"L. A. Union Station",0
295900055,"14:30:00","14:30:00",120,2,"L. A. Union Station",0
295900055,"14:40:00","14:40:00",121,3,"L. A. Union Station",0
295900055,"14:48:00","14:48:00",108,4,"L. A. Union Station",0
295900055,"14:54:00","14:54:00",135,5,"L. A. Union Station",0
295900055,"15:19:00","15:19:00",97,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900055,"15:27:00","15:27:00",84,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900055,"15:34:00","15:34:00",110,11,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900055,"16:05:00","16:05:00",131,13,"L. A. Union Station",0
295900061,"18:02:00","18:02:00",120,2,"L. A. Union Station",0
295900061,"18:12:00","18:12:00",121,3,"L. A. Union Station",0
295900061,"18:20:00","18:20:00",108,4,"L. A. Union Station",0
295900061,"18:26:00","18:26:00",135,5,"L. A. Union Station",0
295900061,"18:49:00","18:49:00",97,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900061,"18:55:00","18:55:00",84,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900061,"19:01:00","19:01:00",110,11,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295900061,"19:35:00","19:35:00",131,13,"L. A. Union Station",0
296500082,"04:48:00","04:48:00",122,1,"Oceanside",0
296500082,"05:06:00","05:06:00",120,2,"Oceanside",0
296500082,"05:16:00","05:16:00",121,3,"Oceanside",0
296500082,"05:24:00","05:24:00",108,4,"Oceanside",0
296500082,"05:30:00","05:30:00",135,5,"Oceanside",0
296500082,"05:50:00","05:50:00",82,6,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"05:57:00","05:57:00",112,7,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:03:00","06:03:00",125,8,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:09:00","06:09:00",130,9,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:18:00","06:18:00",100,10,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:26:00","06:26:00",101,11,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:32:00","06:32:00",124,12,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"06:43:00","06:43:00",123,13,"Oceanside. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500082,"07:15:00","07:15:00",111,15,"Oceanside",0
296500084,"05:20:00","05:20:00",122,1,"Irvine",0
296500084,"05:38:00","05:38:00",120,2,"Irvine",0
296500084,"05:48:00","05:48:00",121,3,"Irvine",0
296500084,"05:56:00","05:56:00",108,4,"Irvine",0
296500084,"06:02:00","06:02:00",135,5,"Irvine",0
296500084,"06:22:00","06:22:00",82,6,"Irvine. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500084,"06:29:00","06:29:00",112,7,"Irvine. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500084,"06:35:00","06:35:00",125,8,"Irvine. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500084,"06:41:00","06:41:00",130,9,"Irvine. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500084,"06:53:00","06:53:00",100,10,"Irvine",0
296500085,"05:56:00","05:56:00",122,1,"Laguna Niguel/ Mission Viejo",0
296500085,"06:14:00","06:14:00",120,2,"Laguna Niguel/ Mission Viejo",0
296500085,"06:24:00","06:24:00",121,3,"Laguna Niguel/ Mission Viejo",0
296500085,"06:32:00","06:32:00",108,4,"Laguna Niguel/ Mission Viejo",0
296500085,"06:38:00","06:38:00",135,5,"Laguna Niguel/ Mission Viejo",0
296500085,"06:58:00","06:58:00",82,6,"Laguna Niguel/ Mission Viejo. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500085,"07:05:00","07:05:00",112,7,"Laguna Niguel/ Mission Viejo. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500085,"07:11:00","07:11:00",125,8,"Laguna Niguel/ Mission Viejo. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500085,"07:17:00","07:17:00",130,9,"Laguna Niguel/ Mission Viejo. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500085,"07:26:00","07:26:00",100,10,"Laguna Niguel/ Mission Viejo. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500085,"07:40:00","07:40:00",101,11,"Laguna Niguel/ Mission Viejo",0
220000001,"15:10:00","15:10:00",121,3,"San Juan Capistrano",0
296500090,"07:25:00","07:25:00",120,2,"San Juan Capistrano",0
296500090,"07:35:00","07:35:00",121,3,"San Juan Capistrano",0
296500090,"07:43:00","07:43:00",108,4,"San Juan Capistrano",0
296500090,"07:49:00","07:49:00",135,5,"San Juan Capistrano",0
296500090,"08:09:00","08:09:00",82,6,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500090,"08:16:00","08:16:00",112,7,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500090,"08:22:00","08:22:00",125,8,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500090,"08:28:00","08:28:00",130,9,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500090,"08:37:00","08:37:00",100,10,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
296500090,"08:50:00","08:50:00",101,11,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200133,"06:52:00","06:52:00",131,1,"Moorpark",0
294200133,"07:01:00","07:01:00",98,2,"Moorpark",0
294200133,"07:07:00","07:07:00",86,3,"Moorpark",0
294200133,"07:12:00","07:12:00",85,4,"Moorpark",0
294200133,"07:23:00","07:23:00",133,5,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200133,"07:31:00","07:31:00",109,6,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200133,"07:38:00","07:38:00",89,7,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200133,"07:52:00","07:52:00",127,8,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200133,"08:10:00","08:10:00",106,9,"Moorpark",0
294200134,"07:15:00","07:15:00",131,1,"Chatsworth",0
294200134,"07:25:00","07:25:00",98,2,"Chatsworth",0
294200134,"07:31:00","07:31:00",86,3,"Chatsworth",0
294200134,"07:36:00","07:36:00",85,4,"Chatsworth",0
294200134,"07:43:00","07:43:00",133,5,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200134,"08:00:00","08:00:00",109,6,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200134,"08:10:00","08:10:00",89,7,"Chatsworth",0
294200137,"09:50:00","09:50:00",131,1,"Chatsworth",0
294200137,"10:00:00","10:00:00",98,2,"Chatsworth",0
294200137,"10:06:00","10:06:00",86,3,"Chatsworth",0
294200137,"10:11:00","10:11:00",85,4,"Chatsworth",0
294200137,"10:19:00","10:19:00",133,5,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200137,"10:28:00","10:28:00",109,6,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200137,"10:35:00","10:35:00",89,7,"Chatsworth",0
294200138,"12:50:00","12:50:00",131,1,"Moorpark",0
294200138,"13:00:00","13:00:00",98,2,"Moorpark",0
294200138,"13:06:00","13:06:00",86,3,"Moorpark",0
294200138,"13:11:00","13:11:00",85,4,"Moorpark",0
294200138,"13:18:00","13:18:00",133,5,"Moorpark",0
294200138,"13:26:00","13:26:00",109,6,"Moorpark",0
294200138,"13:33:00","13:33:00",89,7,"Moorpark",0
294200138,"13:45:00","13:45:00",127,8,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200138,"14:05:00","14:05:00",106,9,"Moorpark",0
294201021,"15:15:00","15:15:00",131,1,"Chatsworth",0
294201021,"15:25:00","15:25:00",98,2,"Chatsworth",0
294201021,"15:31:00","15:31:00",86,3,"Chatsworth",0
294201021,"15:36:00","15:36:00",85,4,"Chatsworth",0
294201021,"15:43:00","15:43:00",133,5,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294201021,"15:51:00","15:51:00",109,6,"Chatsworth. ATTN: Train may leave up to five minutes ahead of schedule.",0
294201021,"16:05:00","16:05:00",89,7,"Chatsworth",0
294200141,"15:35:00","15:35:00",131,1,"Moorpark",0
294200141,"15:45:00","15:45:00",98,2,"Moorpark",0
294200141,"15:51:00","15:51:00",86,3,"Moorpark",0
294200141,"15:56:00","15:56:00",85,4,"Moorpark",0
294200141,"16:03:00","16:03:00",133,5,"Moorpark",0
294200141,"16:11:00","16:11:00",109,6,"Moorpark",0
294200141,"16:18:00","16:18:00",89,7,"Moorpark",0
294200141,"16:30:00","16:30:00",127,8,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200141,"16:47:00","16:47:00",106,9,"Moorpark",0
294200142,"16:25:00","16:25:00",131,1,"East Ventura",0
294200142,"16:35:00","16:35:00",98,2,"East Ventura",0
294200142,"16:41:00","16:41:00",86,3,"East Ventura",0
294200142,"16:46:00","16:46:00",85,4,"East Ventura",0
294200142,"16:53:00","16:53:00",133,5,"East Ventura",0
294200142,"17:01:00","17:01:00",109,6,"East Ventura",0
294200142,"17:08:00","17:08:00",89,7,"East Ventura",0
294200142,"17:20:00","17:20:00",127,8,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200142,"17:32:00","17:32:00",106,9,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200142,"17:43:00","17:43:00",88,10,"East Ventura. ATTN: Stops to discharge only.",1
294200142,"17:53:00","17:53:00",113,11,"East Ventura. ATTN: Stops to discharge only.",1
294200142,"18:12:00","18:12:00",103,12,"East Ventura",0
294200143,"17:10:00","17:10:00",131,1,"East Ventura",0
294200143,"17:20:00","17:20:00",98,2,"East Ventura",0
294200143,"17:26:00","17:26:00",86,3,"East Ventura",0
294200143,"17:31:00","17:31:00",85,4,"East Ventura",0
294200143,"17:38:00","17:38:00",133,5,"East Ventura",0
294200143,"17:46:00","17:46:00",109,6,"East Ventura",0
294200143,"17:53:00","17:53:00",89,7,"East Ventura",0
294200143,"18:05:00","18:05:00",127,8,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200143,"18:17:00","18:17:00",106,9,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200143,"18:28:00","18:28:00",88,10,"East Ventura. ATTN: Stops to discharge only.",1
294200143,"18:38:00","18:38:00",113,11,"East Ventura. ATTN: Stops to discharge only.",1
294200143,"18:57:00","18:57:00",103,12,"East Ventura",0
294200942,"17:55:00","17:55:00",131,1,"Moorpark",0
294200942,"18:05:00","18:05:00",98,2,"Moorpark",0
294200942,"18:11:00","18:11:00",86,3,"Moorpark",0
294200942,"18:16:00","18:16:00",85,4,"Moorpark",0
294200942,"18:23:00","18:23:00",133,5,"Moorpark",0
294200942,"18:31:00","18:31:00",109,6,"Moorpark",0
294200942,"18:38:00","18:38:00",89,7,"Moorpark",0
294200942,"18:50:00","18:50:00",127,8,"Moorpark. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200942,"19:08:00","19:08:00",106,9,"Moorpark",0
294200943,"18:40:00","18:40:00",131,1,"East Ventura",0
294200943,"18:50:00","18:50:00",98,2,"East Ventura",0
294200943,"18:56:00","18:56:00",86,3,"East Ventura",0
294200943,"19:01:00","19:01:00",85,4,"East Ventura",0
294200943,"19:08:00","19:08:00",133,5,"East Ventura",0
294200943,"19:16:00","19:16:00",109,6,"East Ventura",0
294200943,"19:23:00","19:23:00",89,7,"East Ventura",0
294200943,"19:35:00","19:35:00",127,8,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200943,"19:47:00","19:47:00",106,9,"East Ventura. ATTN: Train may leave up to five minutes ahead of schedule.",0
294200943,"19:58:00","19:58:00",88,10,"East Ventura. ATTN: Stops to discharge only.",1
294200943,"20:14:00","20:14:00",113,11,"East Ventura. ATTN: Stops to discharge only.",1
294200943,"20:37:00","20:37:00",103,12,"East Ventura",0
294900321,"06:13:00","06:13:00",85,1,"L. A. Union Station",0
294900321,"06:17:00","06:17:00",86,2,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900321,"06:23:00","06:23:00",98,3,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900321,"06:38:00","06:38:00",131,4,"L. A. Union Station",0
294900322,"08:35:00","08:35:00",85,1,"L. A. Union Station",0
294900322,"08:39:00","08:39:00",86,2,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900322,"08:45:00","08:45:00",98,3,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900322,"09:02:00","09:02:00",131,4,"L. A. Union Station",0
294900361,"15:37:00","15:37:00",85,1,"L. A. Union Station",0
294900361,"15:41:00","15:41:00",86,2,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900361,"15:47:00","15:47:00",98,3,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294900361,"16:00:00","16:00:00",131,4,"L. A. Union Station. ATTN: Train 904 continues from Los Angeles Union Station as San Bernardino Line train 320 to San Bernardino. See San Bernardino Line timetable for details.",0
294900362,"16:15:00","16:15:00",85,1,"L. A. Union Station",0
294900362,"16:19:00","16:19:00",86,2,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
